Date,vix,vxn,vxd,spy.PERMNO,spy.PRC,spy.OPENPRC,dia.PERMNO,dia.PRC,dia.OPENPRC,qqq.PERMNO,qqq.PRC,qqq.OPENPRC
9/11/2012,16.41,18.01,14.79,84398,143.91,143.60001,85765,133.09,132.60001,91953,68.43,68.54
9/12/2012,15.8,17.18,14.24,84398,144.39,144.39,85765,133.37,133.46001,91953,68.632,68.68
9/13/2012,14.05,16.15,13.47,84398,146.59,144.37,85765,135.39,133.27,91953,69.56,68.71
9/14/2012,14.51,15.89,13.53,84398,147.24001,146.88,85765,135.86,135.62,91953,70.18,69.84
9/17/2012,14.59,15.79,13.4,84398,146.74001,146.94,85765,135.53,135.57001,91953,70.21,70.2
9/18/2012,14.18,15.05,12.81,84398,146.62,146.49001,85765,135.61,135.14999,91953,70.27,70.04
9/19/2012,13.88,14.84,12.79,84398,146.7,146.78999,85765,135.73,135.85001,91953,70.4,70.29
9/20/2012,14.07,14.58,12.78,84398,146.71001,146.03,85765,135.95,135.2,91953,70.33,70.07
9/21/2012,13.98,14.44,12.65,84398,145.87,146.64,85765,135.47,136.21001,91953,70.15,70.47
9/24/2012,14.15,15.34,12.96,84398,145.645,145.14999,85765,135.319,134.92,91953,69.735,69.56
9/25/2012,15.43,16.7,13.84,84398,144.10001,145.96001,85765,134.34,135.53,91953,68.76,69.92
9/26/2012,16.81,17.94,15.1,84398,143.295,144.065,85765,133.89999,134.37,91953,68.2,68.67
9/27/2012,14.84,16.45,13.77,84398,144.64,143.89,85765,134.60001,134.44,91953,69.14,68.35
9/28/2012,15.73,17.01,14.34,84398,143.97,144.09,85765,134.05,133.92,91953,68.57,68.92
10/1/2012,16.32,17.75,14.61,84398,144.345,144.52,85765,134.78,134.62,91953,68.47,68.9
10/2/2012,15.71,17.3,14.56,84398,144.5,144.92,85765,134.48,135.11,91953,68.67,68.79
10/3/2012,15.43,16.76,14.29,84398,145.09,144.89,85765,134.67999,134.75,91953,69.11,68.88
10/4/2012,14.55,16.65,13.75,84398,146.125,145.64,85765,135.52,135.14999,91953,69.35,69.24
10/5/2012,14.33,16.48,13.09,84398,146.14,146.91,85765,135.96001,136.09,91953,68.98,69.68
10/8/2012,15.11,17.52,13.69,84398,145.642,145.60001,85765,135.64999,135.39999,91953,68.35,68.58
10/9/2012,16.37,18.87,14.66,84398,144.2,145.53,85765,134.59,135.42,91953,67.2592,68.17
10/10/2012,16.29,18.48,14.84,84398,143.28,144.17999,85765,133.28,134.39999,91953,66.92,67.25
10/11/2012,15.59,18.33,14.35,84398,143.36,144.28,85765,133.13,133.91,91953,66.71,67.44
10/12/2012,16.14,17.84,14.71,84398,142.89,143.46001,85765,133.13,133.25999,91953,66.68,66.73
10/15/2012,15.27,17.55,13.98,84398,144.08,143.23,85765,134.02,133.34,91953,67.17,66.94
10/16/2012,15.22,17.17,13.84,84398,145.53999,144.75999,85765,135.3,134.64999,91953,68.12,67.29
10/17/2012,15.07,16.89,13.86,84398,146.2,145.64,85765,135.42999,134.95,91953,68.08,67.75
10/18/2012,15.03,17.61,13.74,84398,145.82001,145.82001,85765,135.36,135.25999,91953,67.29,67.87
10/19/2012,17.06,20.05,15.48,84398,143.3896,145.55,85765,133.11,134.8,91953,65.68,67.21
10/22/2012,16.62,19.2,15.2,84398,143.41,143.14999,85765,133.10001,132.92999,91953,66.02,65.62
10/23/2012,18.83,20.66,17.46,84398,141.42,141.86,85765,130.74001,131.60001,91953,65.39,65.49
10/24/2012,18.33,21.67,16.95,84398,141.02,141.92999,85765,130.5,131,91953,65.164,65.76
10/25/2012,18.12,20.28,16.69,84398,141.42999,142.02,85765,130.78,131.19,91953,65.16,65.61
10/26/2012,17.81,19.58,16.55,84398,141.35001,141.3,85765,130.78999,130.67999,91953,65.35,65.18
10/31/2012,18.6,20.33,17.26,84398,141.35001,141.85001,85765,130.60001,131.35001,91953,64.95,65.31
11/1/2012,16.69,18.44,15.36,84398,142.83,141.64999,85765,131.98,131.02,91953,65.8729,65.32
11/2/2012,17.59,19.95,16.34,84398,141.56,143.67999,85765,130.67,132.56,91953,65.17,66.21
11/5/2012,18.42,19.54,17.14,84398,141.8486,141.35001,85765,130.87,130.46001,91953,65.6,65.195
11/6/2012,17.58,19.1,16.37,84398,142.96001,142.28,85765,132.05,131.28,91953,65.72,65.71
11/7/2012,19.08,20.42,18.04,84398,139.72,141.66,85765,129.25,131.05,91953,64.17,65.04
11/8/2012,18.49,20.14,17.25,84398,138.03999,139.7,85765,127.99,129.17999,91953,63.16,64.33
11/9/2012,18.61,19.41,17.24,84398,138.16,137.62,85765,127.92,127.36,91953,63.43,63.19
11/12/2012,16.68,18.62,15.62,84398,138.265,138.59,85765,128.03999,128.19,91953,63.42,63.79
11/13/2012,16.65,19.05,15.47,84398,137.78999,137.53999,85765,127.53,127.41,91953,62.98,62.92
11/14/2012,17.92,19.5,16.58,84398,135.9299,138.21001,85765,125.76,127.82,91953,62.24,63.27
11/15/2012,17.99,19.23,16.96,84398,135.7,135.98,85765,125.51,125.57,91953,62.0299,62.29
11/16/2012,16.41,18.13,15.53,84398,136.37,135.89999,85765,125.6,125.25,91953,62.3,62.08
11/19/2012,15.24,15.92,14.33,84398,139.13,137.89999,85765,127.63,126.63,91953,63.7806,62.97
11/20/2012,15.08,16.18,14.02,84398,139.19,138.91,85765,127.71,127.31,91953,63.8,63.77
11/21/2012,15.31,16.21,14.1,84398,139.45,139.31,85765,128.14999,127.65,91953,63.93,63.83
11/23/2012,15.14,16.21,18.64,84398,141.35001,140.13,85765,129.89,128.67,91953,64.9,64.32
11/26/2012,15.5,16.81,14.19,84398,141.05,140.64999,85765,129.52,129.12,91953,65.181,64.77
11/27/2012,15.92,16.9,14.66,84398,140.33,140.91,85765,128.67999,129.17999,91953,64.96,65.16
11/28/2012,15.51,16.75,14.31,84398,141.46001,139.75999,85765,129.64,128.17,91953,65.52,64.66
11/29/2012,15.06,16.4,13.84,84398,142.12,141.99001,85765,130.14,130.23,91953,65.91,65.82
11/30/2012,15.87,16.96,14.54,84398,142.155,142.14,85765,130.10001,130.25,91953,65.8,65.92
12/3/2012,16.64,17.69,15.36,84398,141.45,142.8,85765,129.55321,130.69,91953,65.67,66.32
12/4/2012,17.12,18.37,15.69,84398,141.25,141.44,85765,129.39,129.61,91953,65.63,65.69
12/5/2012,16.46,18.63,15.05,84398,141.5,141.37,85765,130.24001,129.71001,91953,64.9032,65.53
12/6/2012,16.58,18.49,15.05,84398,141.98,141.37,85765,130.74001,130.34,91953,65.32,64.71
12/7/2012,15.9,18.35,14.48,84398,142.41499,142.53,85765,131.56,131.3,91953,64.93,65.65
12/10/2012,16.05,18.74,14.64,84398,142.47301,142.21001,85765,131.74001,131.59,91953,65.12,64.75
12/11/2012,15.57,17.96,14.28,84398,143.44,143.06,85765,132.5,132.21001,91953,65.97,65.58
12/12/2012,15.95,18.58,14.65,84398,143.50999,144,85765,132.50999,132.98,91953,65.83,66.29
12/13/2012,16.56,19.47,15.21,84398,142.63,143.42,85765,131.82001,132.53,91953,65.3111,65.71
12/14/2012,17,20.19,15.55,84398,142.1051,142.32001,85765,131.46001,131.7,91953,64.69,64.9
12/17/2012,16.34,19.47,15.17,84398,143.77,142.47,85765,132.44,131.64999,91953,65.55,64.73
12/18/2012,15.57,18.63,14.54,84398,145.37,144,85765,133.55,132.67999,91953,66.5472,65.85
12/19/2012,17.36,19.27,16.03,84398,144.28999,145.53,85765,132.62,133.67,91953,66.2605,66.72
12/20/2012,17.67,19.32,16.37,84398,145.12,144.38,85765,133.19,132.57001,91953,66.26,66.38
12/21/2012,17.84,20.16,16.47,84398,142.78999,142.17,85765,131.78999,131.06,91953,65.2,64.89
12/24/2012,17.84,20.15,16.47,84398,142.35001,142.48,85765,130.97,131.28999,91953,65.07,65.06
12/26/2012,19.48,21.18,17.95,84398,141.75,142.64,85765,130.81,131.28999,91953,64.5,65.08
12/27/2012,19.47,21.57,18.01,84398,141.5616,141.78999,85765,130.60001,130.94,91953,64.4,64.56
12/28/2012,22.72,23.32,16.6,84398,140.03,140.64,85765,129.07001,129.82001,91953,63.78,63.93
12/31/2012,18.02,20.56,17.22,84398,142.41,139.66,85765,130.58,128.66,91953,65.1301,63.68
1/2/2013,14.68,16.95,13.92,84398,146.06,145.11,85765,133.77,132.99001,91953,67.2,66.69
1/3/2013,14.56,17.11,13.74,84398,145.7341,145.99001,85765,133.63,133.64,91953,66.8521,67.2
1/4/2013,13.83,15.51,13.06,84398,146.37,145.97,85765,134.06,133.7,91953,66.63,66.87
1/7/2013,13.79,16.55,13.09,84398,145.9695,145.85001,85765,133.50999,133.69,91953,66.6504,66.46
1/8/2013,13.62,16.43,12.83,84398,145.54961,145.71001,85765,133.0623,133.32001,91953,66.52,66.64
1/9/2013,13.81,16.08,12.83,84398,145.92,145.87,85765,133.71001,133.39999,91953,66.77,66.62
1/10/2013,13.49,16.08,12.67,84398,147.08,146.73,85765,134.53999,134.2,91953,67.17,67.21
1/11/2013,13.36,15.87,12.36,84398,147.07001,147.03999,85765,134.718,134.46001,91953,67.26,67.14
1/14/2013,13.52,16.13,12.55,84398,146.97,146.89,85765,134.89,134.66,91953,66.96,66.9
1/15/2013,13.55,16.12,12.35,84398,147.07001,146.28999,85765,135.08,134.28999,91953,66.63,66.63
1/16/2013,13.42,15.32,12.52,84398,147.05,146.77,85765,134.89,134.62,91953,66.9,66.75
1/17/2013,13.57,15.07,12.64,84398,148,147.7,85765,135.83,135.37,91953,67.22,67.18
1/18/2013,12.46,14.17,11.47,84398,148.33,147.97,85765,136.09,135.81,91953,67.07,67.01
1/22/2013,12.43,14.08,11.32,84398,149.13,148.33,85765,136.74001,136.13,91953,67.18,67.15
1/23/2013,12.46,14.28,11.31,84398,149.37,149.13,85765,137.46001,137.19,91953,67.59,67.56
1/24/2013,12.69,14.17,11.46,84398,149.41,149.14999,85765,138.02,137.59,91953,66.66,66.69
1/25/2013,12.89,14.06,11.75,84398,150.25,149.88,85765,138.62,138.39,91953,67,66.89
1/28/2013,13.57,14.39,12.46,84398,150.07001,150.28999,85765,138.64999,138.85001,91953,67.15,67.01
1/29/2013,13.31,14.02,12.23,84398,150.66,149.77,85765,139.23,138.44,91953,67.16,67.06
1/30/2013,14.32,14.38,13.15,84398,150.07001,150.64,85765,138.75999,139.23,91953,67.02,67.28
1/31/2013,14.28,14.83,13.31,84398,149.7,149.89,85765,138.41,138.75999,91953,66.87,66.99
2/1/2013,12.9,13.89,12.07,84398,151.24001,150.64999,85765,139.74001,139.28999,91953,67.66,67.34
2/4/2013,14.67,15.73,13.65,84398,149.535,150.32001,85765,138.57001,138.81,91953,66.48,67.25
2/5/2013,13.72,14.83,13.16,84398,151.05,150.35001,85765,139.39,139.24001,91953,67.46,66.76
2/6/2013,13.41,14.02,12.78,84398,151.16,150.52,85765,139.58,138.88,91953,67.24,67.22
2/7/2013,13.5,14.77,12.91,84398,150.96001,151.205,85765,139.28999,139.59,91953,67.3,67.33
2/8/2013,13.02,14.14,12.66,84398,151.8,151.22,85765,139.73,139.37,91953,67.99,67.64
2/11/2013,12.94,14.11,12.35,84398,151.77,151.74001,85765,139.52,139.62,91953,68.01,68.02
2/12/2013,12.64,13.06,12.02,84398,152.02,151.78,85765,140.05,139.59,91953,67.73,67.92
2/13/2013,12.98,14.41,12.19,84398,152.151,152.33,85765,139.87,140.23,91953,67.97,67.93
2/14/2013,12.66,13.66,11.72,84398,152.28999,151.69,85765,139.86,139.38,91953,67.95,67.64
2/15/2013,12.46,13.47,11.56,84398,152.11,152.42999,85765,139.45,139.50999,91953,67.75,67.95
2/19/2013,12.31,13.42,11.47,84398,153.25,152.37,85765,139.97,139.56,91953,68.24,67.89
2/20/2013,14.68,15.28,13.31,84398,151.34,153.14,85765,138.88,140,91953,67.19,68.24
2/21/2013,15.22,16.49,13.68,84398,150.42,150.96001,85765,138.50999,138.64999,91953,66.47,66.96
2/22/2013,14.17,15.68,12.71,84398,151.89,151.14999,85765,139.81,139.24001,91953,67.139,66.84
2/25/2013,18.99,19.35,16.72,84398,149,152.63,85765,137.66,140.33,91953,66.31,67.6
2/26/2013,16.87,17.91,14.81,84398,150.02,149.72,85765,138.78,138.35001,91953,66.56,66.42
2/27/2013,14.73,16.34,13.15,84398,151.91,149.89,85765,140.60001,138.74001,91953,67.239,66.57
2/28/2013,15.51,16.3,13.7,84398,151.61,151.89999,85765,140.28,140.45,91953,67.1,67.24
3/1/2013,15.36,15.64,13.61,84398,152.11,151.09,85765,140.74001,139.89,91953,67.38,66.86
3/4/2013,14.01,15.39,12.77,84398,152.92,151.75999,85765,141.07001,140.36,91953,67.68,67.19
3/5/2013,13.48,14.6,12.38,84398,154.28999,153.66,85765,142.34,141.69,91953,68.68,68.1
3/6/2013,13.53,14.6,12.44,84398,154.5,154.84,85765,142.84,142.91,91953,68.51,68.89
3/7/2013,13.06,14.23,12.04,84398,154.776,154.7,85765,143.14,142.98,91953,68.69,68.57
3/8/2013,12.59,13.72,11.64,84398,155.44,155.46001,85765,143.75999,143.95,91953,68.77,68.93
3/11/2013,11.56,12.41,10.68,84398,156.03,155.325,85765,144.36,143.73,91953,68.97,68.68
3/12/2013,12.27,12.84,10.84,84398,155.67999,155.92,85765,144.39999,144.28999,91953,68.72,68.79
3/13/2013,11.83,12.65,10.54,84398,155.905,155.75999,85765,144.46001,144.44,91953,68.63,68.8
3/14/2013,11.3,12.33,10.22,84398,156.73,156.31,85765,145.33,144.81,91953,68.86,68.87
3/15/2013,11.3,12.03,10.08,84398,155.83,155.85001,85765,144.82001,144.82001,91953,68.51,68.75
3/18/2013,13.36,13.69,11.78,84398,154.97,154.34,85765,144.17,143.85001,91953,68.36,67.885
3/19/2013,14.39,14.45,12.59,84398,154.61,155.3,85765,144.3,144.50999,91953,68.23,68.54
3/20/2013,12.67,13.42,11.59,84398,155.69,155.52,85765,144.81,144.86,91953,68.709,68.74
3/21/2013,13.99,14.24,12.55,84398,154.35899,154.75999,85765,143.89,144.12,91953,67.93,68.09
3/22/2013,13.57,13.88,12.28,84398,155.60001,154.85001,85765,144.89999,144.31,91953,68.59,68.21
3/25/2013,13.74,14.35,12.53,84398,154.95,156.00999,85765,144.21001,145.09,91953,68.34,68.81
3/26/2013,12.77,13.42,11.7,84398,156.19,155.59,85765,145.28,144.67,91953,68.71,68.6
3/27/2013,13.15,13.57,12.13,84398,156.19,155.25999,85765,144.96001,144.35001,91953,68.801,68.25
3/28/2013,12.7,13.28,11.69,84398,156.67,156.09,85765,145.32001,145.00999,91953,68.97,68.81
4/1/2013,13.58,14.48,12.26,84398,156.05,156.59,85765,145.35001,145.3,91953,68.5,69.01
4/2/2013,12.78,14.02,11.56,84398,156.82001,156.61,85765,146.27,145.87,91953,69.04,68.81
4/3/2013,14.21,14.94,12.67,84398,155.23,156.91,85765,145.14,146.24001,91953,68.41,69.08
4/4/2013,13.89,15.26,12.6,84398,155.86,155.42999,85765,145.77,145.36,91953,68.43,68.41
4/5/2013,13.92,15.52,12.54,84398,155.158,153.95,85765,145.31,144.17999,91953,67.861,67.35
4/8/2013,13.19,14.89,12.12,84398,156.21001,155.27,85765,145.95,145.32001,91953,68.22,67.88
4/9/2013,12.84,14.46,11.86,84398,156.75,156.5,85765,146.50999,146.08,91953,68.68,68.42
4/10/2013,12.36,13.71,11.7,84398,158.67,157.17,85765,147.78,146.98,91953,70.015,68.89
4/11/2013,12.24,14.09,11.47,84398,159.19,158.7,85765,148.39999,147.82001,91953,69.99,69.84
4/12/2013,12.06,13.88,11.11,84398,158.8,158.67999,85765,148.42,147.99001,91953,69.94,69.85
4/15/2013,17.27,17.16,15.16,84398,155.118,158,85765,145.81,147.89999,91953,68.56,69.68
4/16/2013,13.96,15.72,12.51,84398,157.41,156.28999,85765,147.36,146.98,91953,69.47,68.99
4/17/2013,16.51,18.2,14.65,84398,155.11,156.28999,85765,145.95,146.55,91953,68.115,68.84
4/18/2013,17.56,18.75,15.48,84398,154.14,155.37,85765,145.17999,146.10001,91953,67.169,68.33
4/19/2013,14.97,17.17,13.59,84398,155.48,154.5,85765,145.14,144.71001,91953,68.09,67.31
4/22/2013,14.39,16.13,13.16,84398,156.17,155.78,85765,145.32001,145.38,91953,68.79,68.33
4/23/2013,13.48,15.72,12.23,84398,157.78,156.95,85765,146.8,146.13,91953,69.45,69.2
4/24/2013,13.61,15.4,12.49,84398,157.88,157.83,85765,146.45,147.02,91953,69.42,69.26
4/25/2013,13.62,15.32,12.48,84398,158.52,158.34,85765,146.75999,146.64,91953,69.79,69.63
4/26/2013,13.61,15.48,12.2,84398,158.24001,158.33,85765,146.88,146.55,91953,69.57,69.62
4/29/2013,13.71,15.32,12.36,84398,159.3,158.67,85765,147.86,147.2,91953,70.21,69.78
4/30/2013,13.52,15.34,12.21,84398,159.67999,159.27,85765,148.02,147.87,91953,70.72,70.29
5/1/2013,14.49,16,13.02,84398,158.28,159.33,85765,146.7401,147.56,91953,70.39,70.71
5/2/2013,13.59,15.19,12.25,84398,159.75,158.67999,85765,147.96001,147.12,91953,71.28,70.51
5/3/2013,12.85,14.66,11.67,84398,161.368,161.14,85765,149.36,149.25999,91953,72.12,71.94
5/6/2013,12.66,14.6,11.7,84398,161.78,161.49001,85765,149.42999,149.36,91953,72.4,72.25
5/7/2013,12.83,14.27,11.7,84398,162.5999,162.13,85765,150.25999,149.77,91953,72.36,72.5
5/8/2013,12.66,14.49,11.66,84398,163.34,162.42,85765,150.94,150.13,91953,72.71,72.31
5/9/2013,13.13,14.49,11.9,84398,162.881,163.27,85765,150.84,150.89999,91953,72.6065,72.55
5/10/2013,12.59,14.34,11.64,84398,163.41,162.99001,85765,151.03999,150.91,91953,73.05,72.73
5/13/2013,12.55,14.59,11.45,84398,163.53999,163.2,85765,150.86,150.75,91953,73.14,72.93
5/14/2013,12.77,14.78,11.78,84398,165.23,163.67,85765,152.13,150.88,91953,73.52,73.13
5/15/2013,12.81,13.88,11.76,84398,166.11501,164.96001,85765,152.78,151.88,91953,73.67,73.38
5/16/2013,13.07,13.72,11.89,84398,165.34,165.78,85765,152.45,152.64,91953,73.59,73.77
5/17/2013,12.45,13.3,11.45,84398,166.94,165.95,85765,153.14,152.42,91953,74.3,73.95
5/20/2013,13.02,13.53,11.83,84398,166.92999,166.78,85765,153.03999,153.03999,91953,74.19,74.09
5/21/2013,13.37,14.41,12.2,84398,167.17,167.08,85765,153.50999,153.28,91953,74.27,74.18
5/22/2013,13.82,14.73,12.34,84398,165.92999,167.34,85765,152.84,153.71001,91953,73.619,74.36
5/23/2013,14.07,14.89,12.57,84398,165.45,164.16,85765,152.77,151.67,91953,73.45,72.95
5/24/2013,13.99,14.48,12.61,84398,165.308,164.47,85765,152.77,152.16,91953,73.41,72.96
5/28/2013,14.48,14.99,13.09,84398,166.3,167.03999,85765,153.88,154.21001,91953,73.89,74.25
5/29/2013,14.83,15.18,13.37,84398,165.22,165.42,85765,152.84,153.02,91953,73.54,73.59
5/30/2013,14.53,14.99,13.21,84398,165.83,165.35001,85765,153.10001,152.86,91953,73.93,73.57
5/31/2013,16.3,15.99,14.23,84398,163.44501,165.37,85765,151.10001,152.61,91953,73.25,73.65
6/3/2013,16.28,16.79,14.2,84398,164.35001,163.83,85765,152.31,151.53999,91953,73.38,73.31
6/4/2013,16.27,16.84,14.46,84398,163.56,164.44,85765,151.64,152.25999,91953,73,73.52
6/5/2013,17.5,17.49,15.62,84398,161.272,163.09,85765,149.31,151.22,91953,72.05,72.77
6/6/2013,16.63,17.4,14.97,84398,162.73,161.2,85765,150.25101,149.38,91953,72.4,72.15
6/7/2013,15.14,15.88,13.59,84398,164.8,163.85001,85765,152.32001,151.16,91953,73.39,72.73
6/10/2013,15.44,15.86,13.91,84398,164.8,165.31,85765,152.21001,152.78999,91953,73.42,73.55
6/11/2013,17.07,16.88,15.17,84398,163.09801,163.3,85765,151.2,151.08,91953,72.69,72.67
6/12/2013,18.59,18.7,16.69,84398,161.75,164.22,85765,149.86,152.17999,91953,71.85,73.12
6/13/2013,16.41,17.13,14.85,84398,164.21001,161.66,85765,151.75999,149.74001,91953,72.76,71.76
6/14/2013,17.15,17.28,15.48,84398,163.175,164.03,85765,150.66,151.60001,91953,72.28,72.76
6/17/2013,16.8,16.95,15.16,84398,164.44,164.28999,85765,151.78,151.63,91953,72.98,72.88
6/18/2013,16.61,16.47,14.77,84398,165.735,164.53,85765,153.10001,151.96001,91953,73.58,73.07
6/19/2013,16.64,15.12,14.87,84398,163.45,165.60001,85765,151.09,152.94,91953,72.76,73.57
6/20/2013,20.49,20.06,18.22,84398,159.39999,161.86,85765,147.58,149.84,91953,71.025,71.92
6/21/2013,18.9,19.44,16.77,84398,159.07001,159.64,85765,147.73,148.03,91953,70.43,70.78
6/24/2013,20.11,19.83,17.74,84398,157.06,157.41,85765,146.28,146.33,91953,69.73,69.84
6/25/2013,18.47,18.8,16.61,84398,158.575,158.48,85765,147.3,147.41,91953,70.24,70.41
6/26/2013,17.21,17.38,15.33,84398,160.14,159.87,85765,148.78999,148.3,91953,70.87,70.82
6/27/2013,16.86,16.72,14.89,84398,161.08,161.10001,85765,149.89999,149.69,91953,71.17,71.22
6/28/2013,16.86,16.47,15.21,84398,160.42,160.63,85765,148.55,149.32001,91953,71.27,70.92
7/1/2013,16.37,16.16,14.92,84398,161.36,161.25999,85765,149.42,149.52,91953,71.71,71.76
7/2/2013,16.44,15.94,14.91,84398,161.21001,161.12,85765,148.92999,149.14999,91953,71.74,71.68
7/3/2013,16.2,15.8,14.7,84398,161.28,160.48,85765,149.53999,148.42,91953,72.031,71.48
7/5/2013,14.89,14.91,13.47,84398,163.02,162.47,85765,151.02,150.72,91953,72.58,72.45
7/8/2013,14.78,14.77,13.33,84398,163.94501,163.86,85765,152.02,151.78,91953,72.65,72.94
7/9/2013,14.35,14.26,13.26,84398,165.13,164.98,85765,152.78999,152.71001,91953,73.09,72.98
7/10/2013,14.21,13.95,12.93,84398,165.192,164.97,85765,152.709,152.77,91953,73.51,73
7/11/2013,14.01,13.87,12.79,84398,167.44,167.11,85765,154.3801,154.35001,91953,74.97,74.29
7/12/2013,13.84,13.96,12.93,84398,167.50999,167.39,85765,154.17,154.42,91953,75.3,75.02
7/15/2013,13.79,14.03,12.92,84398,168.155,167.97,85765,154.64,154.56,91953,75.47,75.36
7/16/2013,14.42,14.25,13.35,84398,167.52499,168.25999,85765,154.3,154.60001,91953,75.37,75.54
7/17/2013,13.78,13.92,12.7,84398,167.9501,168.16,85765,154.44,154.64,91953,75.56,75.6
7/18/2013,13.77,13.47,12.53,84398,168.87,168.31,85765,155.341,154.98,91953,75.37,75.54
7/19/2013,12.54,13.75,11.66,84398,169.17,168.52,85765,155.12,154.88,91953,74.59,74.72
7/22/2013,12.29,13.39,11.68,84398,169.5,169.41,85765,155.11,155.12,91953,74.81,74.87
7/23/2013,12.66,13.37,11.71,84398,169.14,169.8,85765,155.36,155.57001,91953,74.26,74.95
7/24/2013,13.18,13.27,12,84398,168.52,169.78999,85765,155.10001,155.61,91953,74.5,74.99
7/25/2013,12.97,13.32,11.91,84398,168.92999,168.22,85765,155.12,154.53999,91953,74.97,74.89
7/26/2013,12.72,12.93,11.79,84398,169.11,168.22,85765,155.16,154.48,91953,75.37,74.67
7/29/2013,13.39,13.65,12.3,84398,168.59,168.67999,85765,154.92999,154.86,91953,75.23,75.22
7/30/2013,13.39,13.87,12.33,84398,168.588,169.10001,85765,154.91,155.39999,91953,75.63,75.5
7/31/2013,13.45,14.25,12.57,84398,168.71001,168.94,85765,154.84,155.12,91953,75.77,75.77
8/1/2013,12.94,13.88,12.26,84398,170.66,169.99001,85765,155.89,155.89,91953,76.54,76.3
8/2/2013,11.98,12.77,11.25,84398,170.95,170.28,85765,156.2,155.47,91953,76.97,76.56
8/5/2013,11.84,12.83,11.13,84398,170.7,170.57001,85765,155.78999,155.91,91953,77.02,76.89
8/6/2013,12.72,13.35,11.97,84398,169.73,170.37,85765,154.851,155.37,91953,76.56,76.92
8/7/2013,12.98,13.44,12.02,84398,169.17999,169.19,85765,154.53799,154.32001,91953,76.42,76.36
8/8/2013,12.73,13.26,12.02,84398,169.8,169.98,85765,154.69,155.33,91953,76.8,76.84
8/9/2013,13.41,13.63,12.59,84398,169.31,169.58,85765,154.11,154.49001,91953,76.49,76.7
8/12/2013,12.81,12.86,12.21,84398,169.11099,168.46001,85765,154.03,153.45,91953,76.67,76.2
8/13/2013,12.31,12.5,11.67,84398,169.61,169.41,85765,154.44,154.42,91953,77.1,76.77
8/14/2013,13.04,13.3,12.49,84398,168.74001,169.53,85765,153.325,154.27,91953,76.81,77.07
8/15/2013,14.73,14.9,13.84,84398,166.38,167.41,85765,151.12,152.10001,91953,75.51,75.98
8/16/2013,14.37,14.73,13.37,84398,165.83,166.06,85765,150.5,150.58,91953,75.485,75.54
8/19/2013,15.1,15.53,13.81,84398,164.77,165.64,85765,149.742,150.3,91953,75.35,75.5
8/20/2013,14.91,15.15,13.81,84398,165.58,165.03999,85765,149.75,149.91,91953,75.68,75.49
8/21/2013,15.94,15.99,14.9,84398,164.56,165.12,85765,148.64,149.44,91953,75.42,75.46
8/22/2013,14.76,15.44,13.89,84398,166.06,164.89999,85765,149.39999,148.86,91953,76.16,75.73
8/23/2013,13.98,14.62,13.05,84398,166.62,166.55,85765,149.83,149.59,91953,76.67,76.73
8/26/2013,14.99,15.32,13.89,84398,166,166.78999,85765,149.21001,149.83,91953,76.71,76.72
8/27/2013,16.77,17.63,15.12,84398,163.33,164.36,85765,147.49899,148.19,91953,75.14,75.82
